year,month,day,intake,avg_price,gap,rate
2015,12,26,18,30164,-841,Special
2015,12,28,184,20407,-884,HIGH
2015,12,28,26,29334,-830,Special
2015,12,29,202,20256,-151,HIGH
2015,12,29,29,30319,985,Special
2015,12,30,175,19197,-1059,HIGH
2015,12,30,25,26354,-3965,Special
2015,12,31,148,25105,5908,HIGH
2015,12,31,21,33351,6997,Special
2016,1,4,244,22273,-2832,HIGH
2016,1,4,35,29884,-3467,Special
2016,1,5,170,24229,1956,HIGH
2016,1,5,24,33534,3650,Special
2016,1,6,208,23631,-598,HIGH
2016,1,6,30,33060,-474,Special
2016,1,7,152,24713,1082,HIGH
2016,1,7,22,35172,2112,Special
2016,1,8,227,22448,-2265,HIGH
2016,1,8,32,31368,-3804,Special
2016,1,9,259,20196,-2252,HIGH
2016,1,9,37,25742,-5626,Special
2016,1,11,235,24143,3947,HIGH
2016,1,11,34,36225,10483,Special
2016,1,12,220,24795,652,HIGH
2016,1,12,31,36770,545,Special
2016,1,13,191,23169,-1626,HIGH
2016,1,13,27,32198,-4572,Special
2016,1,14,187,23938,769,HIGH
2016,1,14,27,35500,3302,Special
2016,1,15,189,22510,-1428,HIGH
2016,1,15,27,31233,-4267,Special
2016,1,16,137,24044,1534,HIGH
2016,1,16,20,36951,5718,Special
2016,1,18,206,21921,-2123,HIGH
2016,1,18,30,29109,-7842,Special
2016,1,19,144,23201,1280,HIGH
2016,1,19,20,33624,4515,Special
2016,1,20,110,21368,-1833,HIGH
2016,1,20,16,29045,-4579,Special
2016,1,21,99,22276,908,HIGH
2016,1,21,14,33001,3956,Special
2016,1,22,99,21279,-997,HIGH
2016,1,22,14,28169,-4832,Special
2016,1,23,191,23579,2300,HIGH
2016,1,23,27,34775,6606,Special
2016,1,25,133,26953,3374,HIGH
2016,1,25,19,41951,7176,Special
2016,1,26,180,24247,-2706,HIGH
2016,1,26,26,35590,-6361,Special
2016,1,27,250,27166,2919,HIGH
2016,1,27,36,38476,2886,Special
2016,1,28,177,26754,-412,HIGH
2016,1,28,25,40389,1913,Special
2016,1,29,171,24972,-1782,HIGH
2016,1,29,24,36772,-3617,Special
2016,1,30,250,25078,106,HIGH
2016,1,30,36,38356,1584,Special
2016,2,1,321,23044,-2034,HIGH
2016,2,1,46,33605,-4751,Special
2016,2,2,286,22088,-956,HIGH
2016,2,2,41,35558,1953,Special
2016,2,3,415,20469,-1619,HIGH
2016,2,3,59,30470,-5088,Special
2016,2,4,323,23593,3124,HIGH
2016,2,4,46,37448,6978,Special
2016,2,5,304,20185,-3408,HIGH
2016,2,5,44,31551,-5897,Special
2016,2,6,262,20185,0,HIGH
2016,2,6,37,31551,0,Special
2016,2,11,231,22577,2392,HIGH
2016,2,11,33,26989,-4562,Special
2016,2,12,189,23906,1329,HIGH
2016,2,12,27,35839,8850,Special
2016,2,13,164,24312,406,HIGH
2016,2,13,23,36914,1075,Special
2016,2,15,214,22524,-1788,HIGH
2016,2,15,31,33287,-3627,Special
2016,2,16,165,25036,2512,HIGH
2016,2,16,24,40436,7149,Special
2016,2,17,186,21677,-3359,HIGH
2016,2,17,27,28699,-11737,Special
2016,2,18,164,25747,4070,HIGH
2016,2,18,24,42438,13739,Special
2016,2,19,209,20949,-4798,HIGH
2016,2,19,30,33759,-8679,Special
2016,2,20,276,30946,9997,HIGH
2016,2,20,40,43750,9991,Special
2016,2,22,222,27191,-3755,HIGH
2016,2,22,32,44510,760,Special
2016,2,23,240,27362,171,HIGH
2016,2,23,34,42907,-1603,Special
2016,2,24,209,23287,-4075,HIGH
2016,2,24,30,30600,-12307,Special
2016,2,25,182,25015,1728,HIGH
2016,2,25,26,38536,7936,Special
2016,2,26,184,23206,-1809,HIGH
2016,2,26,26,31231,-7305,Special
2016,2,27,185,28398,5192,HIGH
2016,2,27,26,38598,7367,Special
2016,2,29,206,21645,-6753,HIGH
2016,2,29,29,28216,-10382,Special
2016,3,1,195,21998,353,HIGH
2016,3,1,28,30840,2624,Special
2016,3,2,146,23666,1668,HIGH
2016,3,2,21,37097,6257,Special
2016,3,3,187,25434,1768,HIGH
2016,3,3,27,39736,2639,Special
2016,3,4,225,21763,-3671,HIGH
2016,3,4,32,27112,-12624,Special
2016,3,5,207,24546,2783,HIGH
2016,3,5,30,37082,9970,Special
2016,3,7,253,23626,-920,HIGH
2016,3,7,36,35028,-2054,Special
2016,3,8,207,23624,-2,HIGH
2016,3,8,30,36248,1220,Special
2016,3,9,200,21567,-2057,HIGH
2016,3,9,29,30679,-5569,Special
2016,3,10,218,21369,-198,HIGH
2016,3,10,31,32662,1983,Special
2016,3,11,196,21527,158,HIGH
2016,3,11,28,30367,-2295,Special
