DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-09-14,무,20키로상자,상,22434.0,22434.0,2243400.0,0.0,0.0,637.0,-42.0,-6.185567010309279,79.3,5.7,0.0,21.3,1.8
2020-09-15,무,20키로상자,상,21824.0,-610.0,-2.7190870999375947,0.0,0.0,741.0,104.0,16.3265306122449,76.4,5.1,,23.0,1.6
2020-09-16,무,20키로상자,상,22153.0,329.0,1.5075146627565983,0.0,0.0,820.0,79.0,10.6612685560054,79.9,0.3,0.3,22.5,1.9
2020-09-17,무,20키로상자,상,23570.0,1417.0,6.396424863449646,0.0,0.0,625.0,-195.0,-23.78048780487805,70.3,0.7,,21.3,2.1
2020-09-18,무,20키로상자,상,23677.0,107.0,0.4539669070852779,0.0,0.0,812.0,187.0,29.92,62.0,9.8,,21.5,2.8
2020-09-19,무,20키로상자,상,21996.0,-1681.0,-7.099717024960933,0.0,0.0,771.0,-41.0,-5.0492610837438425,59.3,9.7,0.3,21.2,2.2
2020-09-20,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,57.6,11.4,,19.7,2.0
2020-09-21,무,20키로상자,상,20991.0,20991.0,2099100.0,0.0,0.0,1103.0,332.0,43.060959792477306,56.1,9.6,,19.1,1.7
2020-09-22,무,20키로상자,상,23059.0,2068.0,9.851841265304177,0.0,0.0,860.0,-243.0,-22.030825022665457,55.3,10.7,,20.2,2.8
2020-09-23,무,20키로상자,상,22963.0,-96.0,-0.4163233444642005,0.0,0.0,884.0,24.0,2.7906976744186047,59.9,7.2,,19.2,3.3
2020-09-24,무,20키로상자,상,23552.0,589.0,2.5649958629098983,0.0,0.0,773.0,-111.0,-12.55656108597285,59.6,8.0,,20.6,3.7
2020-09-25,무,20키로상자,상,24451.0,899.0,3.8170855978260874,0.0,0.0,810.0,37.0,4.786545924967658,64.1,3.5,,20.1,2.5
2020-09-26,무,20키로상자,상,25962.0,1511.0,6.179706351478467,0.0,0.0,715.0,-95.0,-11.728395061728394,62.5,8.0,,19.3,2.4
2020-09-27,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,63.3,9.8,,20.4,2.0
2020-09-28,무,20키로상자,상,27161.0,27161.0,2716100.0,0.0,0.0,1188.0,473.0,66.15384615384615,66.0,10.5,,20.7,2.0
2020-09-29,무,20키로상자,상,30650.0,3489.0,12.845624240639154,0.0,0.0,1034.0,-154.0,-12.962962962962962,67.6,6.3,,19.6,1.9
2020-09-30,무,20키로상자,상,25462.0,-5188.0,-16.926590538336054,0.0,0.0,685.0,-349.0,-33.75241779497099,78.0,4.9,38.3,19.6,1.7
2020-10-01,무,20키로상자,상,0.0,0.0,0.0,0.0,0.0,,,,74.9,2.5,,18.8,2.1
2020-10-02,,,,,,,,,,,,79.6,1.9,0.0,19.2,2.3
2020-10-03,,,,,,,,,,,,72.5,1.8,0.0,19.9,1.6
2020-10-04,,,,,,,,,,,,65.1,4.3,0.0,16.6,2.8
